Date,Open,High,Low,Close,Adj Close,Volume
2019-07-09,84.250000,86.500000,83.449997,85.599998,79.749680,11074406
2019-07-10,86.750000,86.900002,84.150002,85.300003,79.470184,9679981
2019-07-11,85.800003,87.650002,84.400002,86.849998,80.914246,8097948
2019-07-12,86.699997,87.949997,85.699997,87.050003,81.100578,6270238
2019-07-15,87.400002,87.400002,83.099998,83.949997,78.212440,8032740
2019-07-16,83.949997,85.150002,82.849998,84.900002,79.097519,7187017
2019-07-17,85.300003,85.949997,83.699997,84.900002,79.097519,7977374
2019-07-18,84.949997,85.500000,81.599998,82.150002,76.535469,9321591
2019-07-19,82.900002,83.300003,80.000000,80.150002,74.672157,7077546
2019-07-22,80.000000,81.000000,78.800003,80.650002,75.137985,7350038
2019-07-23,81.400002,81.750000,78.000000,78.650002,73.274673,7696668
2019-07-24,78.599998,78.949997,76.000000,76.500000,71.271622,8391943
2019-07-25,76.650002,77.500000,74.400002,75.400002,70.246796,7457025
2019-07-26,75.650002,78.300003,74.849998,76.050003,70.852379,10020072
2019-07-29,76.500000,76.900002,74.250000,75.699997,70.526291,7533538
2019-07-30,75.949997,76.500000,69.800003,70.800003,65.961182,25218546
2019-07-31,70.949997,72.500000,70.300003,72.199997,67.265495,9210827
2019-08-01,71.900002,71.949997,69.250000,70.199997,65.402191,8692057
2019-08-02,69.750000,71.199997,68.099998,69.750000,64.982948,9706091
2019-08-05,69.000000,69.599998,66.099998,68.949997,64.237617,8773480
2019-08-06,68.500000,70.500000,68.050003,69.900002,65.122696,7955510
2019-08-07,70.000000,70.900002,66.349998,66.750000,62.187981,9827192
2019-08-08,67.500000,69.449997,66.400002,68.849998,64.144455,7998702
2019-08-09,69.250000,70.150002,67.199997,68.050003,63.399139,8803936
2019-08-13,69.199997,69.449997,66.099998,66.699997,62.141392,5875135
2019-08-14,67.099998,68.199997,66.250000,67.750000,63.119633,6393034
2019-08-16,67.250000,70.000000,66.449997,69.400002,64.656868,7078429
2019-08-19,69.699997,70.400002,68.500000,69.000000,64.284203,5732410
2019-08-20,68.849998,69.000000,65.599998,66.550003,62.001652,8621332
2019-08-21,66.550003,67.650002,64.349998,65.050003,60.604168,7592307
2019-08-22,65.000000,65.250000,61.750000,62.400002,58.135281,8158794
2019-08-23,62.400002,64.949997,61.400002,64.400002,59.998592,8929326
2019-08-26,67.949997,68.349998,65.050003,66.849998,62.281147,13280468
2019-08-27,67.500000,69.949997,67.150002,69.300003,64.563705,9111173
2019-08-28,69.250000,70.650002,66.699997,67.699997,63.073048,7898518
2019-08-29,67.250000,68.050003,64.650002,65.900002,61.396072,6960975
2019-08-30,66.599998,67.000000,63.750000,65.550003,61.069996,10180707
2019-09-03,63.150002,65.449997,62.400002,62.849998,58.554527,7387096
2019-09-04,63.049999,64.500000,62.099998,63.849998,59.486179,7188225
2019-09-05,64.099998,64.300003,62.400002,63.700001,59.346436,6886376
2019-09-06,63.799999,64.900002,62.799999,63.700001,59.346436,6979117
2019-09-09,63.450001,66.349998,63.099998,66.099998,61.582405,7933209
2019-09-11,66.150002,68.449997,65.849998,68.150002,63.492302,6813652
2019-09-12,68.300003,69.750000,67.900002,68.250000,63.585464,8691994
2019-09-13,67.849998,69.650002,66.000000,69.099998,64.377365,7542764
2019-09-16,68.250000,69.699997,67.599998,68.400002,63.725216,6411448
2019-09-17,68.099998,68.550003,64.500000,64.750000,60.324669,7062169
2019-09-18,65.449997,66.099998,64.449997,64.949997,60.510998,6316170
2019-09-19,65.000000,65.150002,62.500000,63.400002,59.066936,6386322
2019-09-20,63.400002,69.699997,61.950001,68.650002,63.958126,16038537
2019-09-23,70.500000,72.199997,67.500000,71.599998,66.706505,13946736
2019-09-24,71.400002,72.849998,69.699997,70.599998,65.774849,11693496
2019-09-25,70.400002,70.400002,65.699997,66.449997,61.908482,10350823
2019-09-26,66.300003,69.150002,66.250000,67.800003,63.166218,8909032
2019-09-27,67.400002,67.750000,64.800003,66.199997,61.675568,9184518
2019-09-30,66.199997,66.199997,62.349998,62.950001,58.647694,12141961
2019-10-01,63.500000,64.050003,58.700001,61.099998,56.924126,11637480
2019-10-03,60.900002,62.500000,59.450001,61.900002,57.669453,9250868
2019-10-04,62.200001,62.700001,59.849998,60.349998,56.225384,10620824
2019-10-07,60.349998,60.750000,58.799999,59.500000,55.433479,6710375
2019-10-09,59.250000,62.200001,57.450001,61.599998,57.389954,11049824
2019-10-10,61.000000,61.250000,59.250000,59.900002,55.806145,7031788
2019-10-11,60.250000,61.400002,58.299999,59.500000,55.433479,13567988
2019-10-14,59.849998,61.849998,59.099998,60.049999,55.945889,11056726
2019-10-15,60.200001,61.599998,59.650002,61.250000,57.063877,6295769
2019-10-16,61.650002,62.599998,60.299999,61.000000,56.830963,6945121
2019-10-17,60.700001,64.150002,60.500000,63.700001,59.346436,8292352
2019-10-18,63.549999,65.300003,62.549999,64.199997,59.812256,9549933
2019-10-22,64.000000,66.849998,63.700001,64.300003,59.905426,8759605
2019-10-23,64.500000,66.800003,63.599998,66.250000,61.722153,6537540
2019-10-24,66.650002,67.199997,63.099998,64.050003,59.672516,8562173
2019-10-25,64.099998,66.449997,63.049999,65.849998,61.349487,8463208
2019-10-27,66.150002,66.750000,65.599998,66.099998,61.582405,701264
2019-10-29,65.900002,68.500000,65.500000,67.199997,62.607224,6293802
2019-10-30,67.550003,71.400002,66.900002,71.050003,66.194099,11650110
2019-10-31,72.000000,72.650002,70.900002,71.250000,66.380432,14024205
2019-11-01,71.500000,75.550003,70.400002,71.000000,66.147514,40226962
2019-11-04,71.250000,73.150002,71.000000,71.349998,66.473595,13445702
2019-11-05,71.349998,72.650002,70.099998,70.400002,65.588524,9819361
2019-11-06,70.300003,70.900002,68.650002,69.949997,65.169273,12651773
2019-11-07,70.250000,70.650002,68.050003,68.750000,64.051292,7872854
2019-11-08,68.000000,69.199997,66.099998,66.449997,61.908482,8076600
2019-11-11,66.099998,67.650002,66.000000,67.150002,62.560646,5110559
2019-11-13,67.199997,67.750000,65.000000,65.500000,61.023411,5485479
2019-11-14,65.550003,66.750000,63.900002,66.250000,61.722153,7293774
2019-11-15,66.599998,71.250000,66.599998,69.349998,64.610283,19836274
2019-11-18,69.650002,71.599998,68.900002,71.300003,66.427017,10705199
2019-11-19,71.500000,75.400002,70.800003,74.099998,69.035645,20170328
2019-11-20,74.949997,76.150002,72.800003,73.599998,68.569817,16356384
2019-11-21,74.449997,74.849998,72.849998,73.150002,68.150574,7478130
2019-11-22,73.250000,74.150002,72.250000,73.050003,68.057411,9925433
2019-11-25,73.150002,74.849998,72.699997,74.599998,69.501472,7777899
2019-11-26,75.099998,78.150002,73.150002,74.550003,69.454895,19932357
2019-11-27,75.250000,77.400002,74.800003,76.849998,71.597694,9202396
2019-11-28,77.150002,79.800003,76.250000,77.400002,72.110107,16993173
2019-11-29,77.000000,77.949997,75.500000,75.900002,70.712624,4333117
2019-12-02,76.500000,76.500000,74.349998,74.900002,69.780975,2888461
2019-12-03,75.000000,75.250000,70.849998,71.400002,66.520180,2992850
2019-12-04,70.750000,72.500000,70.050003,72.199997,67.265495,3921450
2019-12-05,72.400002,73.349998,70.500000,70.949997,66.100929,3390760
2019-12-06,71.300003,71.599998,67.650002,68.400002,63.725216,3078818
2019-12-09,68.050003,69.500000,67.250000,68.300003,63.632050,2964339
2019-12-10,68.750000,68.949997,66.800003,67.050003,62.467480,2186009
2019-12-11,67.150002,68.349998,65.849998,68.050003,63.399139,2611531
2019-12-12,68.449997,69.199997,68.199997,68.800003,64.097878,2218573
2019-12-13,69.150002,71.300003,69.099998,70.900002,66.054352,4419601
2019-12-16,71.500000,72.400002,70.550003,71.050003,66.194099,2650660
2019-12-17,71.400002,72.300003,70.800003,71.250000,66.380432,1839246
2019-12-18,71.199997,73.550003,69.400002,71.349998,66.473595,2478131
2019-12-19,71.699997,72.000000,70.500000,71.449997,66.566757,2082189
2019-12-20,71.500000,72.199997,69.000000,69.900002,65.122696,3206039
2019-12-23,69.900002,70.300003,68.849998,69.599998,64.843201,1972983
2019-12-24,69.750000,69.900002,68.849998,69.150002,64.423950,1315830
2019-12-26,69.400002,71.800003,68.599998,70.949997,66.100929,2397295
2019-12-27,71.449997,72.750000,71.099998,71.800003,66.892845,2886692
2019-12-30,71.750000,71.750000,69.500000,69.750000,64.982948,2749884
2019-12-31,69.599998,71.400002,69.500000,70.400002,65.588524,2871913
2020-01-01,70.099998,71.099998,69.599998,70.449997,65.635101,1611534
2020-01-02,70.099998,71.750000,69.599998,71.250000,66.380432,2310241
2020-01-03,70.800003,71.099998,70.000000,70.699997,65.868011,1432268
2020-01-06,70.000000,70.099998,67.650002,68.599998,63.911541,2189295
2020-01-07,69.050003,69.900002,67.849998,68.550003,63.864964,1841065
2020-01-08,67.599998,68.500000,66.800003,67.849998,63.212795,1572645
2020-01-09,68.900002,69.449997,68.400002,68.750000,64.051292,1894825
2020-01-10,69.000000,69.750000,68.150002,68.849998,64.144455,1918919
2020-01-13,68.699997,69.449997,68.199997,68.849998,64.144455,1384949
2020-01-14,68.800003,69.199997,68.300003,68.849998,64.144455,1505771
2020-01-15,68.599998,69.500000,68.300003,69.150002,64.423950,1320376
2020-01-16,69.000000,69.599998,68.699997,69.099998,64.377365,1517048
2020-01-17,68.900002,69.599998,68.300003,68.849998,64.144455,1423339
2020-01-20,69.099998,69.449997,66.750000,67.050003,62.467480,2130478
2020-01-21,66.800003,67.750000,66.699997,67.349998,62.746971,1239835
2020-01-22,67.599998,67.800003,66.699997,67.449997,62.840134,1081492
2020-01-23,67.250000,68.199997,67.050003,67.550003,62.933308,1465295
2020-01-24,67.650002,68.349998,67.250000,67.699997,63.073048,1160432
2020-01-27,67.000000,67.449997,66.800003,66.949997,62.374310,1099606
2020-01-28,67.000000,67.300003,65.900002,66.300003,61.768738,1276379
2020-01-29,66.900002,67.199997,66.199997,66.449997,61.908482,846686
2020-01-30,67.000000,67.000000,65.800003,66.099998,61.582405,728343
2020-01-31,66.550003,68.949997,65.150002,67.800003,63.166218,6726700
2020-02-03,64.500000,65.699997,64.150002,65.099998,60.650745,1136112
2020-02-04,65.099998,66.099998,64.800003,65.550003,61.069996,1323547
2020-02-05,65.500000,66.300003,64.599998,65.050003,60.604168,949755
2020-02-06,65.800003,67.199997,64.650002,65.000000,60.557583,2449303
2020-02-07,65.050003,65.699997,64.250000,64.750000,60.324669,1269896
2020-02-10,64.750000,65.000000,64.000000,64.650002,60.231506,1012501
2020-02-11,65.099998,65.400002,63.900002,64.400002,59.998592,955718
2020-02-12,64.800003,64.900002,63.099998,63.450001,59.113518,861663
2020-02-13,63.349998,63.799999,62.750000,63.099998,58.787437,1047518
2020-02-14,63.250000,63.549999,62.650002,63.049999,58.740856,999669
2020-02-17,63.049999,63.299999,60.799999,61.150002,56.970711,1263934
2020-02-18,60.599998,60.799999,58.450001,60.299999,56.178802,1608057
2020-02-19,60.599998,61.799999,59.700001,60.349998,56.225384,1388779
2020-02-20,60.299999,60.950001,59.549999,59.950001,55.852726,1351308
2020-02-24,59.000000,59.700001,58.500000,58.799999,54.781322,1024784
2020-02-25,59.000000,59.299999,58.000000,58.349998,54.362076,1045929
2020-02-26,57.900002,58.049999,56.549999,56.900002,53.011177,1283896
2020-02-27,56.849998,56.849998,54.500000,55.299999,51.520527,1287501
2020-02-28,53.549999,53.750000,50.299999,51.049999,47.560993,1960487
2020-03-02,51.250000,54.200001,49.299999,50.049999,46.629341,1861547
2020-03-03,50.799999,51.000000,49.000000,49.349998,45.977180,1622792
2020-03-04,49.599998,50.299999,47.700001,48.200001,44.905777,2801651
2020-03-05,48.200001,49.349998,47.700001,48.250000,44.952358,3033072
2020-03-06,45.049999,46.400002,44.500000,45.500000,42.390308,2142612
2020-03-09,42.599998,43.599998,40.000000,40.450001,37.685452,3130252
2020-03-11,40.500000,41.200001,38.500000,38.900002,36.241386,3771896
2020-03-12,35.000000,35.900002,33.500000,33.750000,31.443359,3306760
2020-03-13,31.000000,37.099998,30.400000,36.799999,34.284908,3636404
2020-03-16,36.299999,36.549999,34.049999,35.500000,33.073757,2450397
2020-03-17,35.500000,37.099998,35.000000,35.849998,33.399837,2102997
2020-03-18,36.099998,37.400002,34.000000,35.950001,33.493004,1995977
2020-03-19,34.500000,36.849998,33.650002,35.450001,33.027176,1975725
2020-03-20,36.000000,36.700001,35.000000,35.450001,33.027176,2237503
2020-03-23,32.299999,34.400002,31.950001,31.950001,29.766382,1232181
2020-03-24,32.900002,33.299999,31.000000,31.750000,29.580050,1182402
2020-03-25,31.950001,32.700001,30.900000,31.750000,29.580050,1026126
2020-03-26,31.850000,34.750000,31.750000,33.150002,30.884369,1386569
2020-03-27,34.000000,35.650002,33.000000,33.250000,30.977533,1901680
2020-03-30,33.250000,33.450001,32.099998,32.349998,30.139042,859576
2020-03-31,33.099998,33.250000,31.950001,32.250000,30.045879,1066724
2020-04-01,32.299999,32.700001,32.099998,32.400002,30.185629,727361
2020-04-03,32.450001,32.900002,31.700001,32.549999,30.325373,713511
2020-04-07,32.700001,33.500000,32.599998,32.950001,30.698036,900674
2020-04-08,32.700001,34.750000,32.500000,33.349998,31.070696,1236607
2020-04-09,34.200001,35.250000,33.400002,34.349998,32.002354,2268719
2020-04-13,34.299999,34.700001,33.650002,34.000000,31.676273,1137243
2020-04-15,34.049999,34.700001,33.700001,34.299999,31.955770,1323415
